Şimdi,Tarih
3658.48,2009-11-20 00:00:00
3764.83,2009-11-19 00:00:00
3870.69,2009-11-18 00:00:00
3990.37,2009-11-17 00:00:00
4066.71,2009-11-16 00:00:00
4037.38,2009-11-13 00:00:00
4095.2,2009-12-11 00:00:00
4134.88,2009-11-11 00:00:00
4229.96,2009-10-11 00:00:00
4103.1,2009-09-11 00:00:00
4034.78,2009-06-11 00:00:00
4213.28,2009-05-11 00:00:00
3876.06,2009-04-11 00:00:00
3754.41,2009-03-11 00:00:00
3897.3,2009-02-11 00:00:00
3963.77,2009-10-30 00:00:00
4051.6,2009-10-28 00:00:00
4211.28,2009-10-27 00:00:00
4320.17,2009-10-26 00:00:00
4315.23,2009-10-23 00:00:00
4231.66,2009-10-22 00:00:00
4283.19,2009-10-21 00:00:00
4313.04,2009-10-20 00:00:00
4259.18,2009-10-19 00:00:00
4245.47,2009-10-16 00:00:00
4239.93,2009-10-15 00:00:00
4220.44,2009-10-14 00:00:00
4201.74,2009-10-13 00:00:00
4197.34,2009-12-10 00:00:00
4158.92,2009-09-10 00:00:00
4149.04,2009-08-10 00:00:00
4154.83,2009-07-10 00:00:00
4204.14,2009-06-10 00:00:00
4197.11,2009-05-10 00:00:00
4116.64,2009-02-10 00:00:00
4131.89,2009-01-10 00:00:00
4115,2009-09-30 00:00:00
4215.36,2009-09-29 00:00:00
4233.01,2009-09-28 00:00:00
4027.31,2009-09-25 00:00:00
3936.77,2009-09-24 00:00:00
4057.29,2009-09-23 00:00:00
3781.17,2009-09-18 00:00:00
3499.64,2009-09-17 00:00:00
3397.67,2009-09-16 00:00:00
3397.67,2009-09-15 00:00:00
3461.79,2009-09-14 00:00:00
3463.9,2009-11-09 00:00:00
3309.78,2009-10-09 00:00:00
3302.07,2009-09-09 00:00:00
3271.48,2009-08-09 00:00:00
3303.58,2009-07-09 00:00:00
3309.11,2009-04-09 00:00:00
3356.67,2009-03-09 00:00:00
3264.33,2009-02-09 00:00:00
3345.92,2009-01-09 00:00:00
3334.86,2009-08-31 00:00:00
3430.93,2009-08-28 00:00:00
3369.12,2009-08-27 00:00:00
3387.15,2009-08-26 00:00:00
3315.27,2009-08-25 00:00:00
3312.56,2009-08-24 00:00:00
3295.6,2009-08-21 00:00:00
3252.67,2009-08-20 00:00:00
3287.09,2009-08-19 00:00:00
3207.56,2009-08-18 00:00:00
3128.94,2009-08-17 00:00:00
3139.71,2009-08-14 00:00:00
3139.66,2009-08-13 00:00:00
3155.38,2009-12-08 00:00:00
3128.34,2009-11-08 00:00:00
3155.13,2009-10-08 00:00:00
3073.31,2009-07-08 00:00:00
2920.47,2009-06-08 00:00:00
2873.43,2009-05-08 00:00:00
2961.93,2009-04-08 00:00:00
2934.2,2009-03-08 00:00:00
2839.3,2009-07-31 00:00:00
2846.57,2009-07-30 00:00:00
2861.88,2009-07-29 00:00:00
2875.15,2009-07-28 00:00:00
2911.14,2009-07-27 00:00:00
2909.75,2009-07-24 00:00:00
2848.15,2009-07-23 00:00:00
2866.76,2009-07-22 00:00:00
2787.34,2009-07-21 00:00:00
2791.84,2009-07-20 00:00:00
2774.49,2009-07-17 00:00:00
2762.45,2009-07-16 00:00:00
2760.11,2009-07-15 00:00:00
2747.13,2009-07-14 00:00:00
2756.94,2009-07-13 00:00:00
2734.64,2009-10-07 00:00:00
2755.41,2009-09-07 00:00:00
2787.19,2009-08-07 00:00:00
2840.5,2009-07-07 00:00:00
2780.19,2009-06-07 00:00:00
2761.94,2009-03-07 00:00:00
2755.29,2009-02-07 00:00:00
2750.26,2009-01-07 00:00:00
2758.98,2009-06-30 00:00:00
2721.42,2009-06-29 00:00:00
2738.66,2009-06-26 00:00:00
2726.34,2009-06-25 00:00:00
2754.76,2009-06-24 00:00:00
2830.66,2009-06-23 00:00:00
2888.33,2009-06-22 00:00:00
2728.66,2009-06-19 00:00:00
2650.13,2009-06-18 00:00:00
2583.72,2009-06-17 00:00:00
2639.2,2009-06-16 00:00:00
2620.68,2009-06-15 00:00:00
2537.98,2009-12-06 00:00:00
2537.3,2009-11-06 00:00:00
2490.45,2009-10-06 00:00:00
2411.3,2009-09-06 00:00:00
2392.11,2009-08-06 00:00:00
2459.25,2009-05-06 00:00:00
2417.26,2009-04-06 00:00:00
2476.88,2009-03-06 00:00:00
2654.26,2009-02-06 00:00:00
2669.6,2009-01-06 00:00:00
2589.59,2009-05-29 00:00:00
2751.6,2009-05-28 00:00:00
2743.37,2009-05-27 00:00:00
2594.32,2009-05-26 00:00:00
2429.52,2009-05-25 00:00:00
2311.73,2009-05-22 00:00:00
2274.88,2009-05-21 00:00:00
2360.59,2009-05-20 00:00:00
2293.5,2009-05-18 00:00:00
2274.81,2009-05-15 00:00:00
2279.75,2009-05-14 00:00:00
2354.81,2009-05-13 00:00:00
2329.37,2009-12-05 00:00:00
2345.58,2009-11-05 00:00:00
2206.44,2009-08-05 00:00:00
2117.88,2009-07-05 00:00:00
2201.36,2009-06-05 00:00:00
2233.27,2009-05-05 00:00:00
2226.88,2009-04-05 00:00:00
2219.53,2009-04-30 00:00:00
2188.63,2009-04-29 00:00:00
2146.25,2009-04-28 00:00:00
2162.23,2009-04-27 00:00:00
2124.46,2009-04-24 00:00:00
2044.7,2009-04-22 00:00:00
2081.85,2009-04-21 00:00:00
1995.94,2009-04-20 00:00:00
1964.93,2009-04-17 00:00:00
2005.02,2009-04-16 00:00:00
1911.23,2009-04-15 00:00:00
1833.91,2009-04-14 00:00:00
1770.16,2009-04-13 00:00:00
1832.21,2009-10-04 00:00:00
1815.72,2009-09-04 00:00:00
1720.63,2009-08-04 00:00:00
1698.86,2009-07-04 00:00:00
1707.7,2009-06-04 00:00:00
1727.63,2009-03-04 00:00:00
1655.87,2009-02-04 00:00:00
1646.67,2009-01-04 00:00:00
1642.89,2009-03-31 00:00:00
1609.08,2009-03-30 00:00:00
1641.7,2009-03-27 00:00:00
1651.75,2009-03-26 00:00:00
1675.54,2009-03-25 00:00:00
1662.74,2009-03-24 00:00:00
1638.16,2009-03-23 00:00:00
1629.99,2009-03-20 00:00:00
1624.79,2009-03-19 00:00:00
1601.49,2009-03-18 00:00:00
1546.11,2009-03-17 00:00:00
1559.15,2009-03-16 00:00:00
1599.85,2009-03-13 00:00:00
1615.58,2009-12-03 00:00:00
1586.46,2009-11-03 00:00:00
1593.85,2009-10-03 00:00:00
1583.41,2009-09-03 00:00:00
1585.97,2009-06-03 00:00:00
1592.91,2009-05-03 00:00:00
1625.53,2009-04-03 00:00:00
1606.05,2009-03-03 00:00:00
1624.64,2009-02-03 00:00:00
1648.5,2009-02-27 00:00:00
1670.58,2009-02-26 00:00:00
1676.64,2009-02-25 00:00:00
1594.08,2009-02-24 00:00:00
1555.75,2009-02-23 00:00:00
1573.08,2009-02-20 00:00:00
1606.47,2009-02-19 00:00:00
1585.5,2009-02-18 00:00:00
1613.63,2009-02-17 00:00:00
1624.35,2009-02-16 00:00:00
1607.63,2009-02-13 00:00:00
1567.54,2009-12-02 00:00:00
1628.82,2009-11-02 00:00:00
1611.68,2009-10-02 00:00:00
1605.24,2009-09-02 00:00:00
1580.12,2009-06-02 00:00:00
1561.9,2009-05-02 00:00:00
1619.42,2009-04-02 00:00:00
1584.12,2009-03-02 00:00:00
1556.65,2009-02-02 00:00:00
1589.13,2009-01-30 00:00:00
1581.25,2009-01-29 00:00:00
1514.61,2009-01-28 00:00:00
1471.18,2009-01-27 00:00:00
1505.43,2009-01-26 00:00:00
1488.26,2009-01-23 00:00:00
1494.44,2009-01-22 00:00:00
1484.1,2009-01-21 00:00:00
1482.16,2009-01-20 00:00:00
1556.67,2009-01-19 00:00:00
1583.89,2009-01-16 00:00:00
1533.3,2009-01-15 00:00:00
1561.09,2009-01-14 00:00:00
1662.05,2009-01-13 00:00:00
1630.36,2009-12-01 00:00:00
1670.87,2009-09-01 00:00:00
1617.01,2009-08-01 00:00:00
1716.48,2009-07-01 00:00:00
1759.24,2009-06-01 00:00:00
1655.95,2009-05-01 00:00:00
1637.62,2009-02-01 00:00:00
1605.09,2008-12-31 00:00:00
1621.98,2008-12-30 00:00:00
1586.77,2008-12-29 00:00:00
1600.64,2008-12-26 00:00:00
1601.81,2008-12-25 00:00:00
1587.75,2008-12-24 00:00:00
1542.1,2008-12-23 00:00:00
1547.93,2008-12-22 00:00:00
1586.32,2008-12-19 00:00:00
1613.18,2008-12-18 00:00:00
1597.95,2008-12-17 00:00:00
1608.51,2008-12-16 00:00:00
1647.75,2008-12-15 00:00:00
1650.94,2008-12-12 00:00:00
1675.66,2008-05-12 00:00:00
1720.84,2008-04-12 00:00:00
1701.34,2008-03-12 00:00:00
1735.59,2008-02-12 00:00:00
1733.47,2008-01-12 00:00:00
1703.05,2008-11-28 00:00:00
1633.11,2008-11-27 00:00:00
1487.37,2008-11-26 00:00:00
1474.49,2008-11-25 00:00:00
1324.75,2008-11-24 00:00:00
1195.2,2008-11-21 00:00:00
1215.63,2008-11-20 00:00:00
1338.51,2008-11-19 00:00:00
1520.51,2008-11-18 00:00:00
1634.05,2008-11-17 00:00:00
1698.6,2008-11-14 00:00:00
1720.35,2008-11-13 00:00:00
1833.84,2008-12-11 00:00:00
1839.36,2008-11-11 00:00:00
1921.24,2008-10-11 00:00:00
1900.02,2008-07-11 00:00:00
1921.06,2008-06-11 00:00:00
2204.06,2008-05-11 00:00:00
2228.55,2008-04-11 00:00:00
2092.29,2008-03-11 00:00:00
1997.39,2008-10-31 00:00:00
1967.15,2008-10-30 00:00:00
1789.24,2008-10-28 00:00:00
1817,2008-10-27 00:00:00
1832.52,2008-10-24 00:00:00
1940.96,2008-10-23 00:00:00
2007.41,2008-10-22 00:00:00
2084.67,2008-10-21 00:00:00
2089.5,2008-10-20 00:00:00
2068.97,2008-10-17 00:00:00
2125.14,2008-10-16 00:00:00
2166.01,2008-10-15 00:00:00
2300.74,2008-10-14 00:00:00
2146.24,2008-10-13 00:00:00
2125.88,2008-10-10 00:00:00
2528.94,2008-09-10 00:00:00
2588.11,2008-08-10 00:00:00
2469.73,2008-07-10 00:00:00
2475.86,2008-06-10 00:00:00
2617.41,2008-03-10 00:00:00
2713.07,2008-09-29 00:00:00
2736.27,2008-09-26 00:00:00
2722.93,2008-09-25 00:00:00
2668.53,2008-09-24 00:00:00
2684.68,2008-09-23 00:00:00
2765.58,2008-09-22 00:00:00
2776.74,2008-09-19 00:00:00
2569.65,2008-09-18 00:00:00
2575.5,2008-09-17 00:00:00
2676.66,2008-09-16 00:00:00
2791.62,2008-09-15 00:00:00
2872.98,2008-12-09 00:00:00
2894.17,2008-11-09 00:00:00
2969.83,2008-10-09 00:00:00
3104.72,2008-09-09 00:00:00
3080.01,2008-08-09 00:00:00
3057.14,2008-05-09 00:00:00
3063.3,2008-04-09 00:00:00
3033.91,2008-03-09 00:00:00
3036.21,2008-02-09 00:00:00
3042.62,2008-01-09 00:00:00
3060.39,2008-08-29 00:00:00
3096.72,2008-08-28 00:00:00
3053.37,2008-08-27 00:00:00
3062.7,2008-08-26 00:00:00
3113.75,2008-08-25 00:00:00
3119.82,2008-08-22 00:00:00
3037.6,2008-08-21 00:00:00
3055.9,2008-08-20 00:00:00
3082.74,2008-08-19 00:00:00
3176.56,2008-08-18 00:00:00
3198.63,2008-08-15 00:00:00
3121.79,2008-08-14 00:00:00
3140.87,2008-08-13 00:00:00
3082.58,2008-12-08 00:00:00
3065.43,2008-11-08 00:00:00
3085.04,2008-08-08 00:00:00
3072.87,2008-07-08 00:00:00
3014.58,2008-06-08 00:00:00
3022.88,2008-05-08 00:00:00
3099.24,2008-04-08 00:00:00
3086.05,2008-01-08 00:00:00
3131.33,2008-07-31 00:00:00
2957.33,2008-07-30 00:00:00
3029.45,2008-07-29 00:00:00
3029.96,2008-07-28 00:00:00
3042.46,2008-07-25 00:00:00
3094.19,2008-07-24 00:00:00
3081.97,2008-07-23 00:00:00
3087.96,2008-07-22 00:00:00
3125.93,2008-07-21 00:00:00
3116.6,2008-07-18 00:00:00
3103.36,2008-07-17 00:00:00
3084.62,2008-07-16 00:00:00
3112.05,2008-07-15 00:00:00
3188.86,2008-07-14 00:00:00
3132.32,2008-11-07 00:00:00
3168.07,2008-10-07 00:00:00
3190.86,2008-09-07 00:00:00
3089.07,2008-08-07 00:00:00
3079.61,2008-07-07 00:00:00
3058.72,2008-04-07 00:00:00
3026.19,2008-03-07 00:00:00
3007.69,2008-02-07 00:00:00
2934.22,2008-01-07 00:00:00
3145.47,2008-06-30 00:00:00
3122.61,2008-06-27 00:00:00
3212.42,2008-06-26 00:00:00
3173.19,2008-06-25 00:00:00
3132.65,2008-06-24 00:00:00
3164.43,2008-06-23 00:00:00
3157.35,2008-06-20 00:00:00
3138.86,2008-06-19 00:00:00
3176.71,2008-06-18 00:00:00
3192.94,2008-06-17 00:00:00
3228.23,2008-06-16 00:00:00
3247.68,2008-06-13 00:00:00
3204.45,2008-12-06 00:00:00
3214.41,2008-11-06 00:00:00
3232.42,2008-10-06 00:00:00
3103.14,2008-09-06 00:00:00
3246.15,2008-06-06 00:00:00
3293.07,2008-05-06 00:00:00
3317.57,2008-04-06 00:00:00
3240.71,2008-03-06 00:00:00
3218.91,2008-02-06 00:00:00
3243.13,2008-05-30 00:00:00
3218.03,2008-05-29 00:00:00
3158.22,2008-05-28 00:00:00
3243.02,2008-05-27 00:00:00
3269.6,2008-05-26 00:00:00
3169.06,2008-05-23 00:00:00
3171.67,2008-05-22 00:00:00
3111.24,2008-05-21 00:00:00
3161.5,2008-05-20 00:00:00
3154.43,2008-05-16 00:00:00
3155.73,2008-05-15 00:00:00
3018.98,2008-05-14 00:00:00
2983.3,2008-05-13 00:00:00
2980.99,2008-12-05 00:00:00
3015.7,2008-09-05 00:00:00
3011.95,2008-08-05 00:00:00
3014.08,2008-07-05 00:00:00
2980.04,2008-06-05 00:00:00
3084.82,2008-05-05 00:00:00
3028.25,2008-02-05 00:00:00
3012.79,2008-01-05 00:00:00
3057.72,2008-04-30 00:00:00
3017.71,2008-04-29 00:00:00
3029.93,2008-04-28 00:00:00
3040.24,2008-04-25 00:00:00
2968.26,2008-04-24 00:00:00
2927.37,2008-04-22 00:00:00
2989.06,2008-04-21 00:00:00
2895.12,2008-04-18 00:00:00
2839.82,2008-04-17 00:00:00
2851.07,2008-04-16 00:00:00
2863.96,2008-04-15 00:00:00
2837.3,2008-04-14 00:00:00
2795.41,2008-11-04 00:00:00
2881.42,2008-10-04 00:00:00
2775.49,2008-09-04 00:00:00
2668.68,2008-08-04 00:00:00
2633.38,2008-07-04 00:00:00
2555.61,2008-04-04 00:00:00
2525.06,2008-03-04 00:00:00
2548.78,2008-02-04 00:00:00
2546.47,2008-01-04 00:00:00
2529.67,2008-03-31 00:00:00
2597.36,2008-03-28 00:00:00
2719.72,2008-03-27 00:00:00
2731.35,2008-03-26 00:00:00
2745.81,2008-03-25 00:00:00
2707.9,2008-03-24 00:00:00
2699.88,2008-03-21 00:00:00
2709.51,2008-03-20 00:00:00
2715.05,2008-03-19 00:00:00
2783.08,2008-03-18 00:00:00
2779.3,2008-03-17 00:00:00
3059.16,2008-03-14 00:00:00
3007.84,2008-03-13 00:00:00
3139.77,2008-12-03 00:00:00
3103.63,2008-11-03 00:00:00
3030.97,2008-10-03 00:00:00
3030.64,2008-07-03 00:00:00
3100.05,2008-06-03 00:00:00
3114.02,2008-05-03 00:00:00
3001.89,2008-04-03 00:00:00
2946.03,2008-03-03 00:00:00
2977.99,2008-02-29 00:00:00
3013.13,2008-02-28 00:00:00
3049.1,2008-02-27 00:00:00
3024.62,2008-02-26 00:00:00
2998.81,2008-02-25 00:00:00
3060.98,2008-02-22 00:00:00
3085.96,2008-02-21 00:00:00
2969.85,2008-02-20 00:00:00
2945.4,2008-02-19 00:00:00
2967.43,2008-02-18 00:00:00
2914.54,2008-02-15 00:00:00
2965.7,2008-02-14 00:00:00
2957.92,2008-02-13 00:00:00
2896.11,2008-12-02 00:00:00
2833.72,2008-11-02 00:00:00
2897.78,2008-08-02 00:00:00
2926.95,2008-07-02 00:00:00
2939.84,2008-06-02 00:00:00
2895.91,2008-05-02 00:00:00
2946.53,2008-04-02 00:00:00
2842.48,2008-01-02 00:00:00
2637.46,2008-01-31 00:00:00
2732.98,2008-01-30 00:00:00
2634.69,2008-01-29 00:00:00
2589.23,2008-01-28 00:00:00
2667.26,2008-01-25 00:00:00
2566.58,2008-01-24 00:00:00
2374.07,2008-01-23 00:00:00
2492.2,2008-01-22 00:00:00
2579.69,2008-01-21 00:00:00
2786.42,2008-01-18 00:00:00
2931.84,2008-01-17 00:00:00
2989.04,2008-01-16 00:00:00
2964.84,2008-01-15 00:00:00
2988.7,2008-01-14 00:00:00
3033.31,2008-11-01 00:00:00
3044.24,2008-10-01 00:00:00
3051,2008-09-01 00:00:00
3094.68,2008-08-01 00:00:00
3091.99,2008-07-01 00:00:00
3041.28,2008-04-01 00:00:00
3045.69,2008-03-01 00:00:00
3063.16,2008-02-01 00:00:00
3092.38,2007-12-31 00:00:00
3062.8,2007-12-28 00:00:00
3075.27,2007-12-27 00:00:00
3145.3,2007-12-26 00:00:00
3219.25,2007-12-25 00:00:00
3220.7,2007-12-24 00:00:00
3069.46,2007-12-19 00:00:00
3099.16,2007-12-18 00:00:00
2995.42,2007-12-17 00:00:00
2989.11,2007-12-14 00:00:00
3019.29,2007-12-13 00:00:00
3048.9,2007-12-12 00:00:00
3054.82,2007-11-12 00:00:00
3091.3,2007-10-12 00:00:00
3109.25,2007-07-12 00:00:00
3139.99,2007-06-12 00:00:00
3146.36,2007-05-12 00:00:00
3045.85,2007-04-12 00:00:00
3073.95,2007-03-12 00:00:00
3018.41,2007-11-30 00:00:00
2955.26,2007-11-29 00:00:00
2999.68,2007-11-28 00:00:00
2951.73,2007-11-27 00:00:00
3023.65,2007-11-26 00:00:00
3021.94,2007-11-23 00:00:00
3086.54,2007-11-22 00:00:00
3084.46,2007-11-21 00:00:00
3166.31,2007-11-20 00:00:00
3064.19,2007-11-19 00:00:00
3201.67,2007-11-16 00:00:00
3168.13,2007-11-15 00:00:00
3210.82,2007-11-14 00:00:00
3201.17,2007-11-13 00:00:00
3227.37,2007-12-11 00:00:00
3277.28,2007-09-11 00:00:00
3446.11,2007-08-11 00:00:00
3399.46,2007-07-11 00:00:00
3383.74,2007-06-11 00:00:00
3408.98,2007-05-11 00:00:00
3357.77,2007-02-11 00:00:00
3258.35,2007-01-11 00:00:00
3311.38,2007-10-31 00:00:00
3310.15,2007-10-30 00:00:00
3316.37,2007-10-26 00:00:00
3254.65,2007-10-25 00:00:00
3168.8,2007-10-24 00:00:00
3161.87,2007-10-23 00:00:00
3095.84,2007-10-22 00:00:00
3103.18,2007-10-19 00:00:00
3092.2,2007-10-18 00:00:00
3127.41,2007-10-17 00:00:00
3077.9,2007-10-16 00:00:00
3124,2007-10-15 00:00:00
3241.33,2007-11-10 00:00:00
3277.12,2007-10-10 00:00:00
3079.95,2007-09-10 00:00:00
2914.96,2007-08-10 00:00:00
2915.57,2007-05-10 00:00:00
2905.28,2007-04-10 00:00:00
2896.37,2007-03-10 00:00:00
2961.36,2007-02-10 00:00:00
2992.19,2007-01-10 00:00:00
2930.28,2007-09-28 00:00:00
2930.28,2007-09-27 00:00:00
2877.41,2007-09-26 00:00:00
2846.42,2007-09-25 00:00:00
2902.33,2007-09-24 00:00:00
2850.48,2007-09-21 00:00:00
2883.74,2007-09-20 00:00:00
2857.68,2007-09-19 00:00:00
2723.59,2007-09-18 00:00:00
2593.73,2007-09-17 00:00:00
2608.44,2007-09-14 00:00:00
2655.08,2007-09-13 00:00:00
2579.46,2007-12-09 00:00:00
2595.04,2007-11-09 00:00:00
2516.12,2007-10-09 00:00:00
2524.29,2007-07-09 00:00:00
2587.06,2007-06-09 00:00:00
2599.88,2007-05-09 00:00:00
2654.25,2007-04-09 00:00:00
2695.11,2007-03-09 00:00:00
2700.54,2007-08-31 00:00:00
2682.41,2007-08-29 00:00:00
2662.36,2007-08-28 00:00:00
2724.31,2007-08-27 00:00:00
2670.03,2007-08-24 00:00:00
2708.33,2007-08-23 00:00:00
2702.81,2007-08-22 00:00:00
2574.24,2007-08-21 00:00:00
2697.67,2007-08-20 00:00:00
2615.46,2007-08-17 00:00:00
2390.98,2007-08-16 00:00:00
2614.75,2007-08-15 00:00:00
2783.2,2007-08-14 00:00:00
2825.5,2007-08-13 00:00:00
2804.68,2007-10-08 00:00:00
2835.99,2007-09-08 00:00:00
2971.07,2007-08-08 00:00:00
2928.06,2007-07-08 00:00:00
2951.01,2007-06-08 00:00:00
2975.4,2007-03-08 00:00:00
2994.48,2007-02-08 00:00:00
2825,2007-01-08 00:00:00
2945.57,2007-07-31 00:00:00
2906.08,2007-07-30 00:00:00
2776.53,2007-07-27 00:00:00
2710.74,2007-07-26 00:00:00
2768.09,2007-07-25 00:00:00
2754.53,2007-07-24 00:00:00
2667.91,2007-07-23 00:00:00
2358.36,2007-07-20 00:00:00
2438.3,2007-07-19 00:00:00
2340.79,2007-07-18 00:00:00
2394.02,2007-07-17 00:00:00
2391.29,2007-07-16 00:00:00
2307.87,2007-07-13 00:00:00
2356.19,2007-12-07 00:00:00
2246.17,2007-11-07 00:00:00
2215.16,2007-10-07 00:00:00
2251.45,2007-09-07 00:00:00
2162.29,2007-06-07 00:00:00
2167.44,2007-05-07 00:00:00
2201.64,2007-04-07 00:00:00
2197.7,2007-03-07 00:00:00
2235.09,2007-02-07 00:00:00
2236.05,2007-06-29 00:00:00
2207.68,2007-06-28 00:00:00
2136.73,2007-06-27 00:00:00
2073.74,2007-06-26 00:00:00
2028.21,2007-06-25 00:00:00
1991.36,2007-06-22 00:00:00
1987.28,2007-06-21 00:00:00
1986.81,2007-06-20 00:00:00
1984.53,2007-06-19 00:00:00
2001.72,2007-06-18 00:00:00
1927.88,2007-06-15 00:00:00
1861.31,2007-06-14 00:00:00
1878.95,2007-06-13 00:00:00
1856.3,2007-12-06 00:00:00
1891.16,2007-11-06 00:00:00
1878.95,2007-08-06 00:00:00
1908.86,2007-07-06 00:00:00
1934.61,2007-06-06 00:00:00
1973.34,2007-05-06 00:00:00
1970.59,2007-04-06 00:00:00
2022.2,2007-01-06 00:00:00
2047.75,2007-05-31 00:00:00
2032.15,2007-05-30 00:00:00
2072.48,2007-05-29 00:00:00
2088.38,2007-05-28 00:00:00
2042.83,2007-05-25 00:00:00
2066.37,2007-05-24 00:00:00
2059.4,2007-05-23 00:00:00
2035.75,2007-05-22 00:00:00
2047.94,2007-05-21 00:00:00
1989.04,2007-05-18 00:00:00
1927.94,2007-05-17 00:00:00
1916.88,2007-05-16 00:00:00
1915.26,2007-05-15 00:00:00
1904.61,2007-05-14 00:00:00
1857.51,2007-11-05 00:00:00
1877.96,2007-10-05 00:00:00
1829.56,2007-09-05 00:00:00
1836.62,2007-08-05 00:00:00
1823.91,2007-07-05 00:00:00
1794,2007-04-05 00:00:00
1786.07,2007-03-05 00:00:00
1748.08,2007-02-05 00:00:00
1730.23,2007-01-05 00:00:00
1757.39,2007-04-30 00:00:00
1860.95,2007-04-27 00:00:00
1897.82,2007-04-26 00:00:00
1947.84,2007-04-25 00:00:00
1955.07,2007-04-24 00:00:00
1891.28,2007-04-20 00:00:00
1867.95,2007-04-19 00:00:00
1843.26,2007-04-18 00:00:00
1852.93,2007-04-17 00:00:00
1850.21,2007-04-16 00:00:00
1856.11,2007-04-13 00:00:00
1790.21,2007-12-04 00:00:00
1804.84,2007-11-04 00:00:00
1798.9,2007-10-04 00:00:00
1815.22,2007-09-04 00:00:00
1806.53,2007-06-04 00:00:00
1827.3,2007-05-04 00:00:00
1772.53,2007-04-04 00:00:00
1760.02,2007-03-04 00:00:00
1726.89,2007-02-04 00:00:00
1739.1,2007-03-30 00:00:00
1729.89,2007-03-29 00:00:00
1695.08,2007-03-28 00:00:00
1691.2,2007-03-27 00:00:00
1714.35,2007-03-26 00:00:00
1735.69,2007-03-23 00:00:00
1721.63,2007-03-22 00:00:00
1702.83,2007-03-21 00:00:00
1685.62,2007-03-20 00:00:00
1690.85,2007-03-19 00:00:00
1664.75,2007-03-16 00:00:00
1622.3,2007-03-15 00:00:00
1582.75,2007-03-14 00:00:00
1632.24,2007-03-13 00:00:00
1669.36,2007-12-03 00:00:00
1678.3,2007-09-03 00:00:00
1653.17,2007-08-03 00:00:00
1624.94,2007-07-03 00:00:00
1606.64,2007-06-03 00:00:00
1588.3,2007-05-03 00:00:00
1606.01,2007-02-03 00:00:00
1606.19,2007-01-03 00:00:00
1652.13,2007-02-28 00:00:00
1653.64,2007-02-27 00:00:00
1722.61,2007-02-26 00:00:00
1730.4,2007-02-23 00:00:00
1734.63,2007-02-22 00:00:00
1714.02,2007-02-21 00:00:00
1755.07,2007-02-20 00:00:00
1773.21,2007-02-19 00:00:00
1765.6,2007-02-16 00:00:00
1760.4,2007-02-15 00:00:00
1805.46,2007-02-14 00:00:00
1785.5,2007-02-13 00:00:00
1769.61,2007-12-02 00:00:00
1775.63,2007-09-02 00:00:00
1766.35,2007-08-02 00:00:00
1781.47,2007-07-02 00:00:00
1779.17,2007-06-02 00:00:00
1755.1,2007-05-02 00:00:00
1743.59,2007-02-02 00:00:00
1738.59,2007-01-02 00:00:00
1718.93,2007-01-31 00:00:00
1709.25,2007-01-30 00:00:00
1714.01,2007-01-29 00:00:00
1732.75,2007-01-26 00:00:00
1708.46,2007-01-25 00:00:00
1720.61,2007-01-24 00:00:00
1704.11,2007-01-23 00:00:00
1702.66,2007-01-22 00:00:00
1675.22,2007-01-19 00:00:00
1710.4,2007-01-18 00:00:00
1641.69,2007-01-17 00:00:00
1643.49,2007-01-16 00:00:00
1657.78,2007-01-15 00:00:00
1637.94,2007-12-01 00:00:00
1607.79,2007-11-01 00:00:00
1581.2,2007-10-01 00:00:00
1668.64,2007-09-01 00:00:00
1779.51,2007-08-01 00:00:00
1816.19,2007-05-01 00:00:00
1893.69,2007-04-01 00:00:00
1895.62,2006-12-29 00:00:00
1916.71,2006-12-28 00:00:00
1861.58,2006-12-27 00:00:00
1850.24,2006-12-26 00:00:00
1859.14,2006-12-25 00:00:00
1876.36,2006-12-22 00:00:00
1896.14,2006-12-21 00:00:00
1907.48,2006-12-20 00:00:00
1913.3,2006-12-19 00:00:00
1933.76,2006-12-18 00:00:00
1945.87,2006-12-15 00:00:00
1910.83,2006-12-14 00:00:00
1888.12,2006-12-13 00:00:00
1867.38,2006-12-12 00:00:00
1883.39,2006-11-12 00:00:00
1877.73,2006-08-12 00:00:00
1861.03,2006-07-12 00:00:00
1834.11,2006-06-12 00:00:00
1829.25,2006-05-12 00:00:00
1834.61,2006-04-12 00:00:00
1852.73,2006-01-12 00:00:00
1857.09,2006-11-30 00:00:00
1841.88,2006-11-29 00:00:00
1808.61,2006-11-28 00:00:00
1842.54,2006-11-27 00:00:00
1861.22,2006-11-24 00:00:00
1915.85,2006-11-23 00:00:00
1891.86,2006-11-22 00:00:00
1917.01,2006-11-21 00:00:00
1930.64,2006-11-20 00:00:00
1951.09,2006-11-17 00:00:00
1982.23,2006-11-16 00:00:00
2024.39,2006-11-15 00:00:00
2041.34,2006-11-14 00:00:00
1998.43,2006-11-13 00:00:00
1968.69,2006-10-11 00:00:00
1964.12,2006-09-11 00:00:00
1950.55,2006-08-11 00:00:00
1961.87,2006-07-11 00:00:00
1960.41,2006-06-11 00:00:00
1954.42,2006-03-11 00:00:00
1976.3,2006-02-11 00:00:00
1989.62,2006-01-11 00:00:00
1992.2,2006-10-31 00:00:00
1984.58,2006-10-30 00:00:00
2029.53,2006-10-27 00:00:00
2022.73,2006-10-26 00:00:00
2012.97,2006-10-20 00:00:00
1995.09,2006-10-19 00:00:00
